iter,total,val_l2,elapsed,L_ic,L_vel,L_bc_u,L_bc_m,L_pde,lam_ic,lam_vel,lam_bc_u,lam_bc_m,lam_pde
2800,0.03040328435599804,0.5076333979666606,325.5622591972351,1.162315129477065e-06,0.0002766961697489023,8.446932952210773e-06,0.0004121621896047145,0.0011351999128237367,133.7567135338008,6.2145180263100395,208.26523614407492,1.3070761602028522,23.10637502918818
2900,0.029474344104528427,0.49652443861455803,337.10878014564514,1.3629569366457872e-05,4.3536587327253073e-05,5.9332205637474544e-06,0.0004130965971853584,0.001108140335418284,133.7567135338008,6.2145180263100395,208.26523614407492,1.3070761602028522,23.10637502918818
3000,0.025268277153372765,0.4866057546169017,349.26298117637634,5.357233476388501e-06,6.507783837150782e-05,8.633450306660961e-06,0.0011904031271114945,0.0010452864225953817,149.15836277775634,6.885936962250037,232.76717983438135,1.2820247602564123,19.597852902449684
3100,0.027535036206245422,0.48169754081796057,360.24045848846436,2.2048650862416252e-05,5.4006912250770256e-05,5.32503236172488e-06,0.0007828728994354606,0.0011037562508136034,149.15836277775634,6.885936962250037,232.76717983438135,1.2820247602564123,19.597852902449684
3200,0.022590529173612595,0.47384974683042713,372.10043954849243,1.3346286777959904e-06,9.463958849664778e-05,4.220326445647515e-06,0.00036288483534008265,0.000978480908088386,149.85110575019746,6.849229351803057,209.13524762154987,1.2692126874128624,20.847751626112192
3300,0.02142937108874321,0.4635524624775019,383.02810859680176,1.1510951480886433e-06,1.745495683280751e-05,2.2691751837555785e-06,0.0003952151455450803,0.000967065803706646,149.85110575019746,6.849229351803057,209.13524762154987,1.2692126874128624,20.847751626112192
3400,0.020762793719768524,0.455470917495987,395.3612880706787,4.527690862232703e-07,2.6911737222690135e-05,4.123945473111235e-06,0.00016095576575025916,0.0009356305818073452,171.52716309574635,6.901843476239137,252.4376120415727,1.2608436243724754,20.58014459642228
3500,0.022814882919192314,0.44720325472485656,406.36690855026245,1.323127798968926e-05,0.00015740208618808538,2.815005700540496e-06,0.00046527074300684035,0.0008824888500384986,171.52716309574635,6.901843476239137,252.4376120415727,1.2608436243724754,20.58014459642228
3600,0.017820898443460464,0.44019344895993434,418.8802993297577,1.7808805523600313e-06,5.7053232012549415e-05,3.956987256970024e-06,0.000616445962805301,0.0008360836654901505,137.47616546270058,5.844579312729524,210.13531761324424,1.3290692081381397,18.648630919173833
3700,0.01716667413711548,0.43205392565306977,430.1501581668854,3.3642604648775887e-06,1.203786268888507e-05,2.888467406592099e-06,0.00025034480495378375,0.0008415693882852793,137.47616546270058,5.844579312729524,210.13531761324424,1.3290692081381397,18.648630919173833
3800,0.016333742067217827,0.42512416656521834,442.38181352615356,1.5831864175197552e-06,3.158068284392357e-05,3.7536012769123772e-06,0.0004062602820340544,0.0007916360627859831,153.92428079972032,6.223723127563079,247.11506664348067,1.3030575100505162,18.236347994153377
3900,0.016022680327296257,0.41806323808062046,453.41517901420593,3.238527824578341e-06,2.6209592761006206e-05,2.1629405182466144e-06,0.00040168833220377564,0.0007843211060389876,153.92428079972032,6.223723127563079,247.11506664348067,1.3030575100505162,18.236347994153377
4000,0.02626407891511917,0.4108130139374745,465.3856370449066,1.1057493793487083e-05,5.17738881171681e-05,8.73461613082327e-06,0.0025723816361278296,0.0007757729617878795,181.62603009445866,7.554129287085768,288.4781702684151,1.2435219905596764,23.39097293596577
